"","Probabilite","Species"
"6749",0.476863920688629,"Faidherbia albida"
"6750",0.466851383447647,"Faidherbia albida"
"6751",0.431724309921265,"Faidherbia albida"
"6752",0.452832281589508,"Faidherbia albida"
"6753",0.433833599090576,"Faidherbia albida"
"6754",0.584970474243164,"Faidherbia albida"
"6755",0.580909430980682,"Faidherbia albida"
"6756",0.545118927955627,"Faidherbia albida"
"6757",0.535812258720398,"Faidherbia albida"
"6758",0.588206887245178,"Faidherbia albida"
"6759",0.692203402519226,"Faidherbia albida"
"6760",0.697311758995056,"Faidherbia albida"
"6761",0.570057332515717,"Faidherbia albida"
"6762",0.742110848426819,"Faidherbia albida"
"6763",0.644168555736542,"Faidherbia albida"
"6764",0.604548871517181,"Faidherbia albida"
"6765",0.533989191055298,"Faidherbia albida"
"6766",0.474172353744507,"Faidherbia albida"
"6767",0.43508192896843,"Faidherbia albida"
"6768",0.430958122014999,"Faidherbia albida"
"6769",0.431643635034561,"Faidherbia albida"
"6770",0.469567149877548,"Faidherbia albida"
"6771",0.517091393470764,"Faidherbia albida"
"6772",0.433441370725632,"Faidherbia albida"
"6773",0.441173404455185,"Faidherbia albida"
"6774",0.494139760732651,"Faidherbia albida"
"6775",0.569725871086121,"Faidherbia albida"
"6776",0.621291935443878,"Faidherbia albida"
"6777",0.601041972637177,"Faidherbia albida"
"6778",0.585265815258026,"Faidherbia albida"
"6779",0.601077675819397,"Faidherbia albida"
"6780",0.545917987823486,"Faidherbia albida"
"6781",0.548483788967133,"Faidherbia albida"
"6782",0.523721218109131,"Faidherbia albida"
"6783",0.574876844882965,"Faidherbia albida"
"6784",0.58116090297699,"Faidherbia albida"
"6785",0.557897746562958,"Faidherbia albida"
"6786",0.590240955352783,"Faidherbia albida"
"6787",0.606513738632202,"Faidherbia albida"
"6788",0.611430406570435,"Faidherbia albida"
"6789",0.66630357503891,"Faidherbia albida"
"6790",0.644049167633057,"Faidherbia albida"
"6791",0.650766015052795,"Faidherbia albida"
"6792",0.694865107536316,"Faidherbia albida"
"6793",0.720355689525604,"Faidherbia albida"
"6794",0.69651198387146,"Faidherbia albida"
"6795",0.673812329769135,"Faidherbia albida"
"6796",0.661077678203583,"Faidherbia albida"
"6797",0.718604147434235,"Faidherbia albida"
"6798",0.639338314533234,"Faidherbia albida"
"6799",0.566863358020782,"Faidherbia albida"
"6800",0.646641731262207,"Faidherbia albida"
"6801",0.72134655714035,"Faidherbia albida"
"6802",0.725287079811096,"Faidherbia albida"
"6803",0.710666954517365,"Faidherbia albida"
"6804",0.66733592748642,"Faidherbia albida"
"6805",0.770712733268738,"Faidherbia albida"
"6806",0.784517168998718,"Faidherbia albida"
"6807",0.756653189659119,"Faidherbia albida"
"6808",0.63396143913269,"Faidherbia albida"
"6809",0.588316023349762,"Faidherbia albida"
"6810",0.622906744480133,"Faidherbia albida"
"6811",0.665160775184631,"Faidherbia albida"
"6812",0.72401088476181,"Faidherbia albida"
"6813",0.755375146865845,"Faidherbia albida"
"6814",0.87244987487793,"Faidherbia albida"
"6815",0.822009682655334,"Faidherbia albida"
"6816",0.717648327350616,"Faidherbia albida"
"6817",0.671048164367676,"Faidherbia albida"
"6818",0.671456933021545,"Faidherbia albida"
"6819",0.669306099414825,"Faidherbia albida"
"6820",0.710891008377075,"Faidherbia albida"
"6821",0.680903494358063,"Faidherbia albida"
"6822",0.644367218017578,"Faidherbia albida"
"6823",0.643205881118774,"Faidherbia albida"
"6824",0.6434166431427,"Faidherbia albida"
"6825",0.616800427436829,"Faidherbia albida"
"6826",0.518608093261719,"Faidherbia albida"
"6827",0.582983195781708,"Faidherbia albida"
"6828",0.670629143714905,"Faidherbia albida"
"6829",0.670573651790619,"Faidherbia albida"
"6830",0.677051723003387,"Faidherbia albida"
"6831",0.702684044837952,"Faidherbia albida"
"6832",0.683373332023621,"Faidherbia albida"
"6833",0.666389405727386,"Faidherbia albida"
"6834",0.712199628353119,"Faidherbia albida"
"6835",0.692083299160004,"Faidherbia albida"
"6836",0.662109017372131,"Faidherbia albida"
"6837",0.727620303630829,"Faidherbia albida"
"6838",0.732735991477966,"Faidherbia albida"
"6839",0.738684773445129,"Faidherbia albida"
"6840",0.753573596477509,"Faidherbia albida"
"6841",0.568462133407593,"Faidherbia albida"
"6842",0.590847492218018,"Faidherbia albida"
"6843",0.624702751636505,"Faidherbia albida"
"6844",0.624998688697815,"Faidherbia albida"
"6845",0.619760990142822,"Faidherbia albida"
"6846",0.660268425941467,"Faidherbia albida"
"6847",0.636788427829742,"Faidherbia albida"
"6848",0.63261616230011,"Faidherbia albida"
"6849",0.670837581157684,"Faidherbia albida"
"6850",0.60520738363266,"Faidherbia albida"
"6851",0.619074523448944,"Faidherbia albida"
"6852",0.620741903781891,"Faidherbia albida"
"6853",0.60703045129776,"Faidherbia albida"
"6854",0.626594066619873,"Faidherbia albida"
"6855",0.604502856731415,"Faidherbia albida"
"6856",0.52981972694397,"Faidherbia albida"
"6857",0.512915968894958,"Faidherbia albida"
"6858",0.517052292823792,"Faidherbia albida"
"6859",0.566444277763367,"Faidherbia albida"
"6860",0.57763808965683,"Faidherbia albida"
"6861",0.382992684841156,"Faidherbia albida"
"6862",0.406865835189819,"Faidherbia albida"
"6863",0.526819229125977,"Faidherbia albida"
"6864",0.494378209114075,"Faidherbia albida"
"6865",0.579691767692566,"Faidherbia albida"
"6866",0.621008813381195,"Faidherbia albida"
"6867",0.661335289478302,"Faidherbia albida"
"6868",0.679214060306549,"Faidherbia albida"
"6869",0.628953039646149,"Faidherbia albida"
"6870",0.657570481300354,"Faidherbia albida"
"6871",0.681477069854736,"Faidherbia albida"
"6872",0.670747518539429,"Faidherbia albida"
"6873",0.661108195781708,"Faidherbia albida"
"6874",0.70455002784729,"Faidherbia albida"
"6875",0.734325468540192,"Faidherbia albida"
"6876",0.690136134624481,"Faidherbia albida"
"6877",0.676057279109955,"Faidherbia albida"
"6878",0.604994595050812,"Faidherbia albida"
"6879",0.545402765274048,"Faidherbia albida"
"6880",0.592058837413788,"Faidherbia albida"
"6881",0.460609495639801,"Faidherbia albida"
"6882",0.301149845123291,"Faidherbia albida"
"6883",0.451898217201233,"Faidherbia albida"
"6884",0.522734761238098,"Faidherbia albida"
"6885",0.540749907493591,"Faidherbia albida"
"6886",0.479678511619568,"Faidherbia albida"
"6887",0.480605900287628,"Faidherbia albida"
"6888",0.513462543487549,"Faidherbia albida"
"6889",0.557632267475128,"Faidherbia albida"
"6890",0.568999707698822,"Faidherbia albida"
"6891",0.515490889549255,"Faidherbia albida"
"6892",0.576288282871246,"Faidherbia albida"
"6893",0.615044772624969,"Faidherbia albida"
"6894",0.549745798110962,"Faidherbia albida"
"6895",0.52548611164093,"Faidherbia albida"
"6896",0.529886364936829,"Faidherbia albida"
"6897",0.51749587059021,"Faidherbia albida"
"6898",0.575558006763458,"Faidherbia albida"
"6899",0.585070729255676,"Faidherbia albida"
"6900",0.582144320011139,"Faidherbia albida"
"6901",0.597704291343689,"Faidherbia albida"
"6902",0.617600083351135,"Faidherbia albida"
"6903",0.660765647888184,"Faidherbia albida"
"6904",0.666899979114532,"Faidherbia albida"
"6905",0.65274178981781,"Faidherbia albida"
"6906",0.686765909194946,"Faidherbia albida"
"6907",0.780589818954468,"Faidherbia albida"
"6908",0.802678048610687,"Faidherbia albida"
"6909",0.713358163833618,"Faidherbia albida"
"6910",0.692140698432922,"Faidherbia albida"
"6911",0.696839928627014,"Faidherbia albida"
"6912",0.654686212539673,"Faidherbia albida"
"6913",0.479425102472305,"Faidherbia albida"
"6914",0.721478760242462,"Faidherbia albida"
"6915",0.730631053447723,"Faidherbia albida"
"6916",0.61133223772049,"Faidherbia albida"
"6917",0.648621380329132,"Faidherbia albida"
"6918",0.692449986934662,"Faidherbia albida"
"6919",0.7155841588974,"Faidherbia albida"
"6920",0.697719514369965,"Faidherbia albida"
"6921",0.614311993122101,"Faidherbia albida"
"6922",0.590498626232147,"Faidherbia albida"
"6923",0.633734822273254,"Faidherbia albida"
"6924",0.618554830551147,"Faidherbia albida"
"6925",0.653894126415253,"Faidherbia albida"
"6926",0.723861813545227,"Faidherbia albida"
"6927",0.791635274887085,"Faidherbia albida"
"6928",0.780129373073578,"Faidherbia albida"
"6929",0.830071926116943,"Faidherbia albida"
"6930",0.773062229156494,"Faidherbia albida"
"6931",0.747659087181091,"Faidherbia albida"
"6932",0.728541254997253,"Faidherbia albida"
"6933",0.728465437889099,"Faidherbia albida"
"6934",0.778863072395325,"Faidherbia albida"
"6935",0.691956877708435,"Faidherbia albida"
"6936",0.636773109436035,"Faidherbia albida"
"6937",0.61939525604248,"Faidherbia albida"
"6938",0.609253883361816,"Faidherbia albida"
"6939",0.587285578250885,"Faidherbia albida"
"6940",0.525357246398926,"Faidherbia albida"
"6941",0.555927515029907,"Faidherbia albida"
"6942",0.596948802471161,"Faidherbia albida"
"6943",0.679626524448395,"Faidherbia albida"
"6944",0.672786355018616,"Faidherbia albida"
"6945",0.679513990879059,"Faidherbia albida"
"6946",0.677408635616302,"Faidherbia albida"
"6947",0.663979351520538,"Faidherbia albida"
"6948",0.719927787780762,"Faidherbia albida"
"6949",0.706058144569397,"Faidherbia albida"
"6950",0.747990131378174,"Faidherbia albida"
"6951",0.733306467533112,"Faidherbia albida"
"6952",0.720312476158142,"Faidherbia albida"
"6953",0.732715308666229,"Faidherbia albida"
"6954",0.713454246520996,"Faidherbia albida"
"6955",0.590350210666656,"Faidherbia albida"
"6956",0.589318633079529,"Faidherbia albida"
"6957",0.625003576278687,"Faidherbia albida"
"6958",0.63646411895752,"Faidherbia albida"
"6959",0.612020254135132,"Faidherbia albida"
"6960",0.644298076629639,"Faidherbia albida"
"6961",0.676417946815491,"Faidherbia albida"
"6962",0.666999936103821,"Faidherbia albida"
"6963",0.592690646648407,"Faidherbia albida"
"6964",0.525275588035583,"Faidherbia albida"
"6965",0.594064891338348,"Faidherbia albida"
"6966",0.641247987747192,"Faidherbia albida"
"6967",0.640221774578094,"Faidherbia albida"
"6968",0.60939747095108,"Faidherbia albida"
"6969",0.536346793174744,"Faidherbia albida"
"6970",0.522118091583252,"Faidherbia albida"
"6971",0.534593880176544,"Faidherbia albida"
"6972",0.53959709405899,"Faidherbia albida"
"6973",0.541900634765625,"Faidherbia albida"
"6974",0.540192008018494,"Faidherbia albida"
"6975",0.442626744508743,"Faidherbia albida"
"6976",0.438528150320053,"Faidherbia albida"
"6977",0.523130714893341,"Faidherbia albida"
"6978",0.549194693565369,"Faidherbia albida"
"6979",0.642372190952301,"Faidherbia albida"
"6980",0.59865927696228,"Faidherbia albida"
"6981",0.675593793392181,"Faidherbia albida"
"6982",0.684996783733368,"Faidherbia albida"
"6983",0.700840950012207,"Faidherbia albida"
"6984",0.699812293052673,"Faidherbia albida"
"6985",0.690580427646637,"Faidherbia albida"
"6986",0.674013912677765,"Faidherbia albida"
"6987",0.666818559169769,"Faidherbia albida"
"6988",0.696745991706848,"Faidherbia albida"
"6989",0.679665923118591,"Faidherbia albida"
"6990",0.685407042503357,"Faidherbia albida"
"6991",0.655413091182709,"Faidherbia albida"
"6992",0.679932534694672,"Faidherbia albida"
"6993",0.592685222625732,"Faidherbia albida"
"6994",0.481760412454605,"Faidherbia albida"
"6995",0.477627009153366,"Faidherbia albida"
"6996",0.471981525421143,"Faidherbia albida"
"6997",0.538289666175842,"Faidherbia albida"
"6998",0.613319337368011,"Faidherbia albida"
"6999",0.607739686965942,"Faidherbia albida"
"7000",0.516124784946442,"Faidherbia albida"
"7001",0.543078184127808,"Faidherbia albida"
"7002",0.603587448596954,"Faidherbia albida"
"7003",0.590410649776459,"Faidherbia albida"
"7004",0.546934068202972,"Faidherbia albida"
"7005",0.548593401908875,"Faidherbia albida"
"7006",0.62112021446228,"Faidherbia albida"
"7007",0.684949219226837,"Faidherbia albida"
"7008",0.689683616161346,"Faidherbia albida"
"7009",0.645125389099121,"Faidherbia albida"
"7010",0.611720561981201,"Faidherbia albida"
"7011",0.600334584712982,"Faidherbia albida"
"7012",0.6130450963974,"Faidherbia albida"
"7013",0.603089690208435,"Faidherbia albida"
"7014",0.608603179454803,"Faidherbia albida"
"7015",0.632030129432678,"Faidherbia albida"
"7016",0.67458564043045,"Faidherbia albida"
"7017",0.687822580337524,"Faidherbia albida"
"7018",0.717487931251526,"Faidherbia albida"
"7019",0.698662400245667,"Faidherbia albida"
"7020",0.688109636306763,"Faidherbia albida"
"7021",0.759996831417084,"Faidherbia albida"
"7022",0.739871621131897,"Faidherbia albida"
"7023",0.736274182796478,"Faidherbia albida"
"7024",0.748914778232574,"Faidherbia albida"
"7025",0.73613703250885,"Faidherbia albida"
"7026",0.708435952663422,"Faidherbia albida"
"7027",0.58336991071701,"Faidherbia albida"
"7028",0.745360910892487,"Faidherbia albida"
"7029",0.735906720161438,"Faidherbia albida"
"7030",0.639764726161957,"Faidherbia albida"
"7031",0.607434332370758,"Faidherbia albida"
"7032",0.707747876644135,"Faidherbia albida"
"7033",0.711455583572388,"Faidherbia albida"
"7034",0.714781820774078,"Faidherbia albida"
"7035",0.702467381954193,"Faidherbia albida"
"7036",0.642512738704681,"Faidherbia albida"
"7037",0.636973142623901,"Faidherbia albida"
"7038",0.691482186317444,"Faidherbia albida"
"7039",0.637514114379883,"Faidherbia albida"
"7040",0.691854238510132,"Faidherbia albida"
"7041",0.702138781547546,"Faidherbia albida"
"7042",0.701714217662811,"Faidherbia albida"
"7043",0.726399779319763,"Faidherbia albida"
"7044",0.730762541294098,"Faidherbia albida"
"7045",0.7444207072258,"Faidherbia albida"
"7046",0.718239426612854,"Faidherbia albida"
"7047",0.814780712127686,"Faidherbia albida"
"7048",0.743031144142151,"Faidherbia albida"
"7049",0.715908169746399,"Faidherbia albida"
"7050",0.685374319553375,"Faidherbia albida"
"7051",0.636604309082031,"Faidherbia albida"
"7052",0.628524482250214,"Faidherbia albida"
"7053",0.607835173606873,"Faidherbia albida"
"7054",0.530836522579193,"Faidherbia albida"
"7055",0.512217104434967,"Faidherbia albida"
"7056",0.619594395160675,"Faidherbia albida"
"7057",0.66411417722702,"Faidherbia albida"
"7058",0.654817223548889,"Faidherbia albida"
"7059",0.625869393348694,"Faidherbia albida"
"7060",0.699981808662415,"Faidherbia albida"
"7061",0.700743615627289,"Faidherbia albida"
"7062",0.726524531841278,"Faidherbia albida"
"7063",0.702035188674927,"Faidherbia albida"
"7064",0.675355315208435,"Faidherbia albida"
"7065",0.761838912963867,"Faidherbia albida"
"7066",0.729047298431396,"Faidherbia albida"
"7067",0.702005863189697,"Faidherbia albida"
"7068",0.69270384311676,"Faidherbia albida"
"7069",0.614875137805939,"Faidherbia albida"
"7070",0.616291582584381,"Faidherbia albida"
"7071",0.642980575561523,"Faidherbia albida"
"7072",0.657775819301605,"Faidherbia albida"
"7073",0.650058031082153,"Faidherbia albida"
"7074",0.632176220417023,"Faidherbia albida"
"7075",0.645977258682251,"Faidherbia albida"
"7076",0.731496155261993,"Faidherbia albida"
"7077",0.722673952579498,"Faidherbia albida"
"7078",0.602238774299622,"Faidherbia albida"
"7079",0.601225197315216,"Faidherbia albida"
"7080",0.634202301502228,"Faidherbia albida"
"7081",0.620696425437927,"Faidherbia albida"
"7082",0.584338486194611,"Faidherbia albida"
"7083",0.520230531692505,"Faidherbia albida"
"7084",0.534487187862396,"Faidherbia albida"
"7085",0.489349663257599,"Faidherbia albida"
"7086",0.563503444194794,"Faidherbia albida"
"7087",0.557598769664764,"Faidherbia albida"
"7088",0.582154393196106,"Faidherbia albida"
"7089",0.592208802700043,"Faidherbia albida"
"7090",0.580142080783844,"Faidherbia albida"
"7091",0.59559029340744,"Faidherbia albida"
"7092",0.636141300201416,"Faidherbia albida"
"7093",0.621973872184753,"Faidherbia albida"
"7094",0.666397750377655,"Faidherbia albida"
"7095",0.635746538639069,"Faidherbia albida"
"7096",0.686553776264191,"Faidherbia albida"
"7097",0.709554016590118,"Faidherbia albida"
"7098",0.698293209075928,"Faidherbia albida"
"7099",0.704065442085266,"Faidherbia albida"
"7100",0.694978415966034,"Faidherbia albida"
"7101",0.654441297054291,"Faidherbia albida"
"7102",0.663780629634857,"Faidherbia albida"
"7103",0.654662907123566,"Faidherbia albida"
"7104",0.648382902145386,"Faidherbia albida"
"7105",0.521982491016388,"Faidherbia albida"
"7106",0.478252381086349,"Faidherbia albida"
"7107",0.418554574251175,"Faidherbia albida"
"7108",0.39064833521843,"Faidherbia albida"
"7109",0.527477264404297,"Faidherbia albida"
"7110",0.570491194725037,"Faidherbia albida"
"7111",0.600536167621613,"Faidherbia albida"
"7112",0.611353635787964,"Faidherbia albida"
"7113",0.630922019481659,"Faidherbia albida"
"7114",0.618681669235229,"Faidherbia albida"
"7115",0.588951349258423,"Faidherbia albida"
"7116",0.615086674690247,"Faidherbia albida"
"7117",0.593489587306976,"Faidherbia albida"
"7118",0.63480406999588,"Faidherbia albida"
"7119",0.649691581726074,"Faidherbia albida"
"7120",0.662498772144318,"Faidherbia albida"
"7121",0.695970773696899,"Faidherbia albida"
"7122",0.721434533596039,"Faidherbia albida"
"7123",0.724845051765442,"Faidherbia albida"
"7124",0.676973283290863,"Faidherbia albida"
"7125",0.642776846885681,"Faidherbia albida"
"7126",0.645486176013947,"Faidherbia albida"
"7127",0.664072394371033,"Faidherbia albida"
"7128",0.697092771530151,"Faidherbia albida"
"7129",0.725276827812195,"Faidherbia albida"
"7130",0.730920732021332,"Faidherbia albida"
"7131",0.708889126777649,"Faidherbia albida"
"7132",0.72031158208847,"Faidherbia albida"
"7133",0.705835819244385,"Faidherbia albida"
"7134",0.711556553840637,"Faidherbia albida"
"7135",0.740335404872894,"Faidherbia albida"
"7136",0.721861600875854,"Faidherbia albida"
"7137",0.717462837696075,"Faidherbia albida"
"7138",0.719438314437866,"Faidherbia albida"
"7139",0.741864264011383,"Faidherbia albida"
"7140",0.731738924980164,"Faidherbia albida"
"7141",0.755662620067596,"Faidherbia albida"
"7142",0.75548243522644,"Faidherbia albida"
"7143",0.708604335784912,"Faidherbia albida"
"7144",0.700489401817322,"Faidherbia albida"
"7145",0.703362345695496,"Faidherbia albida"
"7146",0.694194853305817,"Faidherbia albida"
"7147",0.697399258613586,"Faidherbia albida"
"7148",0.689375340938568,"Faidherbia albida"
"7149",0.670427799224854,"Faidherbia albida"
"7150",0.66257631778717,"Faidherbia albida"
"7151",0.661543726921082,"Faidherbia albida"
"7152",0.681344270706177,"Faidherbia albida"
"7153",0.683771729469299,"Faidherbia albida"
"7154",0.635031878948212,"Faidherbia albida"
"7155",0.628274142742157,"Faidherbia albida"
"7156",0.652330279350281,"Faidherbia albida"
"7157",0.638447284698486,"Faidherbia albida"
"7158",0.651699960231781,"Faidherbia albida"
"7159",0.685847282409668,"Faidherbia albida"
"7160",0.667914569377899,"Faidherbia albida"
"7161",0.773593366146088,"Faidherbia albida"
"7162",0.822215259075165,"Faidherbia albida"
"7163",0.759037613868713,"Faidherbia albida"
"7164",0.67960786819458,"Faidherbia albida"
"7165",0.653714418411255,"Faidherbia albida"
"7166",0.677611887454987,"Faidherbia albida"
"7167",0.675895035266876,"Faidherbia albida"
"7168",0.635298848152161,"Faidherbia albida"
"7169",0.631128251552582,"Faidherbia albida"
"7170",0.635960817337036,"Faidherbia albida"
"7171",0.632624924182892,"Faidherbia albida"
"7172",0.656000256538391,"Faidherbia albida"
"7173",0.651563465595245,"Faidherbia albida"
"7174",0.647061228752136,"Faidherbia albida"
"7175",0.733669102191925,"Faidherbia albida"
"7176",0.674724102020264,"Faidherbia albida"
"7177",0.65465772151947,"Faidherbia albida"
"7178",0.453371495008469,"Faidherbia albida"
"7179",0.729371845722198,"Faidherbia albida"
"7180",0.690260529518127,"Faidherbia albida"
"7181",0.692671656608582,"Faidherbia albida"
"7182",0.694201052188873,"Faidherbia albida"
"7183",0.586324751377106,"Faidherbia albida"
"7184",0.63455730676651,"Faidherbia albida"
"7185",0.688497304916382,"Faidherbia albida"
"7186",0.624570846557617,"Faidherbia albida"
"7187",0.619366109371185,"Faidherbia albida"
"7188",0.652011156082153,"Faidherbia albida"
"7189",0.657396674156189,"Faidherbia albida"
"7190",0.722676575183868,"Faidherbia albida"
"7191",0.627272963523865,"Faidherbia albida"
"7192",0.609488129615784,"Faidherbia albida"
"7193",0.664100706577301,"Faidherbia albida"
"7194",0.663593113422394,"Faidherbia albida"
"7195",0.608789145946503,"Faidherbia albida"
"7196",0.551258504390717,"Faidherbia albida"
"7197",0.496791273355484,"Faidherbia albida"
"7198",0.491763353347778,"Faidherbia albida"
"7199",0.523943424224854,"Faidherbia albida"
"7200",0.569304704666138,"Faidherbia albida"
"7201",0.599775195121765,"Faidherbia albida"
"7202",0.617132544517517,"Faidherbia albida"
"7203",0.623190522193909,"Faidherbia albida"
"7204",0.625830054283142,"Faidherbia albida"
"7205",0.614102125167847,"Faidherbia albida"
"7206",0.632609486579895,"Faidherbia albida"
"7207",0.645004451274872,"Faidherbia albida"
"7208",0.624208927154541,"Faidherbia albida"
"7209",0.629633843898773,"Faidherbia albida"
"7210",0.660229861736298,"Faidherbia albida"
"7211",0.691337645053864,"Faidherbia albida"
"7212",0.683334708213806,"Faidherbia albida"
"7213",0.698484897613525,"Faidherbia albida"
"7214",0.706517100334167,"Faidherbia albida"
"7215",0.667862772941589,"Faidherbia albida"
"7216",0.674451947212219,"Faidherbia albida"
"7217",0.610278010368347,"Faidherbia albida"
"7218",0.560120642185211,"Faidherbia albida"
"7219",0.449879288673401,"Faidherbia albida"
"7220",0.442249536514282,"Faidherbia albida"
"7221",0.515049874782562,"Faidherbia albida"
"7222",0.483078628778458,"Faidherbia albida"
"7223",0.518003761768341,"Faidherbia albida"
"7224",0.573958158493042,"Faidherbia albida"
"7225",0.578360736370087,"Faidherbia albida"
"7226",0.596297442913055,"Faidherbia albida"
"7227",0.636941432952881,"Faidherbia albida"
"7228",0.639610111713409,"Faidherbia albida"
"7229",0.648236513137817,"Faidherbia albida"
"7230",0.660499274730682,"Faidherbia albida"
"7231",0.639352202415466,"Faidherbia albida"
"7232",0.62380588054657,"Faidherbia albida"
"7233",0.649182438850403,"Faidherbia albida"
"7234",0.681964516639709,"Faidherbia albida"
"7235",0.701345145702362,"Faidherbia albida"
"7236",0.724151790142059,"Faidherbia albida"
"7237",0.724405169487,"Faidherbia albida"
"7238",0.688406884670258,"Faidherbia albida"
"7239",0.67993152141571,"Faidherbia albida"
"7240",0.666098117828369,"Faidherbia albida"
"7241",0.69050920009613,"Faidherbia albida"
"7242",0.717888414859772,"Faidherbia albida"
"7243",0.742817878723145,"Faidherbia albida"
"7244",0.759760081768036,"Faidherbia albida"
"7245",0.76879209280014,"Faidherbia albida"
"7246",0.737320303916931,"Faidherbia albida"
"7247",0.733480274677277,"Faidherbia albida"
"7248",0.735295295715332,"Faidherbia albida"
"7249",0.70810729265213,"Faidherbia albida"
"7250",0.713224291801453,"Faidherbia albida"
"7251",0.716807186603546,"Faidherbia albida"
"7252",0.698023676872253,"Faidherbia albida"
"7253",0.672910630702972,"Faidherbia albida"
"7254",0.713925004005432,"Faidherbia albida"
"7255",0.70693051815033,"Faidherbia albida"
"7256",0.721891343593597,"Faidherbia albida"
"7257",0.709835290908813,"Faidherbia albida"
"7258",0.694881916046143,"Faidherbia albida"
"7259",0.717170536518097,"Faidherbia albida"
"7260",0.695644438266754,"Faidherbia albida"
"7261",0.717939913272858,"Faidherbia albida"
"7262",0.690425515174866,"Faidherbia albida"
"7263",0.693430721759796,"Faidherbia albida"
"7264",0.711538791656494,"Faidherbia albida"
"7265",0.685260474681854,"Faidherbia albida"
"7266",0.670459747314453,"Faidherbia albida"
"7267",0.696857213973999,"Faidherbia albida"
"7268",0.617680549621582,"Faidherbia albida"
"7269",0.648687541484833,"Faidherbia albida"
"7270",0.606206357479095,"Faidherbia albida"
"7271",0.661229431629181,"Faidherbia albida"
"7272",0.60089111328125,"Faidherbia albida"
"7273",0.659363806247711,"Faidherbia albida"
"7274",0.683011054992676,"Faidherbia albida"
"7275",0.675415575504303,"Faidherbia albida"
"7276",0.767384946346283,"Faidherbia albida"
"7277",0.771394968032837,"Faidherbia albida"
"7278",0.712477028369904,"Faidherbia albida"
"7279",0.668179035186768,"Faidherbia albida"
"7280",0.674246430397034,"Faidherbia albida"
"7281",0.66684752702713,"Faidherbia albida"
"7282",0.612751245498657,"Faidherbia albida"
"7283",0.599476218223572,"Faidherbia albida"
"7284",0.606396317481995,"Faidherbia albida"
"7285",0.6358562707901,"Faidherbia albida"
"7286",0.678072690963745,"Faidherbia albida"
"7287",0.667412996292114,"Faidherbia albida"
"7288",0.647177577018738,"Faidherbia albida"
"7289",0.659470975399017,"Faidherbia albida"
"7290",0.672233760356903,"Faidherbia albida"
"7291",0.537197113037109,"Faidherbia albida"
"7292",0.312120407819748,"Faidherbia albida"
"7293",0.660424113273621,"Faidherbia albida"
"7294",0.637335777282715,"Faidherbia albida"
"7295",0.643951117992401,"Faidherbia albida"
"7296",0.677312552928925,"Faidherbia albida"
"7297",0.614478945732117,"Faidherbia albida"
"7298",0.667341530323029,"Faidherbia albida"
"7299",0.698578715324402,"Faidherbia albida"
"7300",0.674822568893433,"Faidherbia albida"
"7301",0.640081703662872,"Faidherbia albida"
"7302",0.672786951065063,"Faidherbia albida"
"7303",0.683301270008087,"Faidherbia albida"
"7304",0.678898572921753,"Faidherbia albida"
"7305",0.650941073894501,"Faidherbia albida"
"7306",0.676272571086884,"Faidherbia albida"
"7307",0.67840188741684,"Faidherbia albida"
"7308",0.663727402687073,"Faidherbia albida"
"7309",0.610806941986084,"Faidherbia albida"
"7310",0.5951247215271,"Faidherbia albida"
"7311",0.645186901092529,"Faidherbia albida"
"7312",0.564151644706726,"Faidherbia albida"
"7313",0.565150201320648,"Faidherbia albida"
"7314",0.586873352527618,"Faidherbia albida"
"7315",0.607883632183075,"Faidherbia albida"
"7316",0.608160436153412,"Faidherbia albida"
"7317",0.634240925312042,"Faidherbia albida"
"7318",0.617256999015808,"Faidherbia albida"
"7319",0.618439555168152,"Faidherbia albida"
"7320",0.648342788219452,"Faidherbia albida"
"7321",0.667060554027557,"Faidherbia albida"
"7322",0.644400835037231,"Faidherbia albida"
"7323",0.621736943721771,"Faidherbia albida"
"7324",0.570461928844452,"Faidherbia albida"
"7325",0.605770111083984,"Faidherbia albida"
"7326",0.698832333087921,"Faidherbia albida"
"7327",0.522685289382935,"Faidherbia albida"
"7328",0.623328745365143,"Faidherbia albida"
"7329",0.617054402828217,"Faidherbia albida"
"7330",0.640153467655182,"Faidherbia albida"
"7331",0.521872103214264,"Faidherbia albida"
"7332",0.432810515165329,"Faidherbia albida"
"7333",0.43776747584343,"Faidherbia albida"
"7334",0.506638586521149,"Faidherbia albida"
"7335",0.492175459861755,"Faidherbia albida"
"7336",0.511633396148682,"Faidherbia albida"
"7337",0.569585978984833,"Faidherbia albida"
"7338",0.567123651504517,"Faidherbia albida"
"7339",0.563003957271576,"Faidherbia albida"
"7340",0.576021075248718,"Faidherbia albida"
"7341",0.611478805541992,"Faidherbia albida"
"7342",0.657069206237793,"Faidherbia albida"
"7343",0.664983510971069,"Faidherbia albida"
"7344",0.665940165519714,"Faidherbia albida"
"7345",0.638430595397949,"Faidherbia albida"
"7346",0.639711439609528,"Faidherbia albida"
"7347",0.660497486591339,"Faidherbia albida"
"7348",0.684686720371246,"Faidherbia albida"
"7349",0.693403661251068,"Faidherbia albida"
"7350",0.694160938262939,"Faidherbia albida"
"7351",0.709460258483887,"Faidherbia albida"
"7352",0.683624982833862,"Faidherbia albida"
"7353",0.647509634494781,"Faidherbia albida"
"7354",0.710729897022247,"Faidherbia albida"
"7355",0.698716342449188,"Faidherbia albida"
"7356",0.742701053619385,"Faidherbia albida"
